Loyalty#,cluster_behavior_kmeans,cluster_value_kmeans,kmeans_behavior_level,kmeans_value_level,kmeans_final_segment
486812,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
486831,0,1,High,High,"Champions (High value, High engagement)"
486860,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
486880,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
486890,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
486897,0,1,High,High,"Champions (High value, High engagement)"
486909,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
486933,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
486955,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
486956,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
487027,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
487070,0,1,High,High,"Champions (High value, High engagement)"
487195,0,1,High,High,"Champions (High value, High engagement)"
487212,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
487228,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
487359,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
487486,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
487536,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
487605,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
487726,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
487727,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
487777,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
487799,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
487807,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
487823,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
487901,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
487930,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
488009,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
488044,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
488071,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
488130,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
488151,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
488188,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
488224,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
488268,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
488303,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
488346,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
488535,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
488549,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
488647,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
488675,0,1,High,High,"Champions (High value, High engagement)"
488679,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
488724,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
488799,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
488811,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
488853,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
488872,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
488884,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
488891,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
489108,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
489115,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
489221,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
489244,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
489279,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
489301,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
489335,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
489371,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
489391,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
489394,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
489443,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
489459,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
489501,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
489523,0,1,High,High,"Champions (High value, High engagement)"
489534,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
489549,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
489592,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
489609,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
489628,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
489781,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
489842,0,1,High,High,"Champions (High value, High engagement)"
489856,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
489956,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
489985,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
490053,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
490250,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
490387,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
490439,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
490479,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
490487,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
490553,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
490562,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
490563,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
490774,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
490806,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
490824,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
490840,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
490860,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
490932,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
490984,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
491005,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
491122,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
491242,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
491244,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
491253,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
491310,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
491351,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
491369,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
491391,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
491404,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
491481,0,1,High,High,"Champions (High value, High engagement)"
491495,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
491513,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
491643,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
491690,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
491704,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
491773,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
491907,0,1,High,High,"Champions (High value, High engagement)"
491948,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
491986,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
491987,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
492011,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
492036,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
492090,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
492158,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
492159,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
492165,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
492226,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
492265,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
492367,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
492401,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
492433,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
492496,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
492505,0,1,High,High,"Champions (High value, High engagement)"
492575,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
492695,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
492700,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
492757,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
492789,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
492812,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
492883,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
492966,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
492973,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
493061,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
493088,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
493283,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
493337,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
493350,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
493358,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
493369,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
493427,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
493598,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
493606,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
493640,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
493677,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
493775,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
493800,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
493819,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
493827,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
493894,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
493925,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
493972,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
494062,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
494179,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
494206,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
494213,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
494263,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
494284,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
494384,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
494438,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
494498,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
494515,0,1,High,High,"Champions (High value, High engagement)"
494536,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
494552,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
494600,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
494885,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
494887,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
494899,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
495027,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
495058,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
495148,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
495168,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
495253,0,1,High,High,"Champions (High value, High engagement)"
495286,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
495369,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
495381,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
495403,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
495473,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
495632,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
495707,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
495773,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
495787,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
495912,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
495926,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
495942,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
496014,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
496052,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
496159,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
496191,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
496233,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
496325,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
496329,0,1,High,High,"Champions (High value, High engagement)"
496357,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
496371,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
496387,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
